ticker,fetch_date,expiration,days_to_exp,opt_type,strike,strike_pct_otm,current_price,lastPrice,bid,ask,volume,openInterest,impliedVolatility,inTheMoney,contractSymbol,vol_oi_ratio,volume_zscore,total_premium_usd,iv_percentile,anomaly_score,flags
AAPL,2026-03-26T11:04:02+00:00,2026-03-27,0,put,120.0,110.5167,252.62,0.02,0.0,0.0,15,0,0.500005,False,AAPL260327P00120000,0.0,-0.36,30,72.4,0,
COIN,2026-03-26T11:04:02+00:00,2026-03-27,0,call,295.0,62.8934,181.1,0.3,0.0,0.0,1,0,0.500005,False,COIN260327C00295000,0.0,-0.35,30,77.9,0,
COIN,2026-03-26T11:04:02+00:00,2026-03-27,0,put,141.0,28.4397,181.1,0.03,0.0,0.0,10,92,0.500005,False,COIN260327P00141000,0.11,-0.38,30,78.7,0,
GOOGL,2026-03-26T11:04:02+00:00,2026-03-27,0,put,140.0,107.8071,290.93,0.3,0.0,0.0,1,0,0.500005,False,GOOGL260327P00140000,0.0,-0.35,30,80.9,0,
META,2026-03-26T11:04:02+00:00,2026-03-30,3,call,672.5,13.0461,594.89,0.1,0.0,0.0,3,0,0.250007,False,META260330C00672500,0.0,-0.28,30,61.7,0,
MSFT,2026-03-26T11:04:02+00:00,2026-03-30,3,call,425.0,14.5429,371.04,0.03,0.0,0.0,10,0,0.250007,False,MSFT260330C00425000,0.0,-0.33,30,62.6,0,
NFLX,2026-03-26T11:04:02+00:00,2026-04-02,6,call,104.0,12.7005,92.28,0.03,0.0,0.0,10,0,0.250007,False,NFLX260402C00104000,0.0,-0.32,30,63.2,0,
NFLX,2026-03-26T11:04:02+00:00,2026-04-02,6,put,50.0,84.56,92.28,0.03,0.0,0.0,10,0,0.500005,False,NFLX260402P00050000,0.0,-0.31,30,88.0,0,
GOOGL,2026-03-26T11:04:02+00:00,2026-03-27,0,call,415.0,42.646,290.93,0.29,0.0,0.0,1,0,0.500005,False,GOOGL260327C00415000,0.0,-0.29,29,80.6,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-27,0,call,706.0,7.4876,656.82,0.01,0.0,0.0,29,0,0.250007,False,SPY260327C00706000,0.0,-0.32,29,69.1,0,
AMD,2026-03-26T11:04:02+00:00,2026-03-27,0,call,265.0,20.3069,220.27,0.01,0.0,0.0,28,0,0.500005,False,AMD260327C00265000,0.0,-0.31,28,73.1,0,
COIN,2026-03-26T11:04:02+00:00,2026-03-27,0,call,262.5,44.9475,181.1,0.28,0.0,0.0,1,0,0.500005,False,COIN260327C00262500,0.0,-0.35,28,77.7,0,
MSFT,2026-03-26T11:04:02+00:00,2026-03-27,0,call,525.0,41.4942,371.04,0.01,0.0,0.0,28,0,0.500005,False,MSFT260327C00525000,0.0,-0.32,28,85.5,0,
MSFT,2026-03-26T11:04:02+00:00,2026-03-27,0,call,535.0,44.1893,371.04,0.01,0.0,0.0,28,0,0.500005,False,MSFT260327C00535000,0.0,-0.32,28,85.6,0,
AMD,2026-03-26T11:04:02+00:00,2026-03-27,0,call,280.0,27.1167,220.27,0.01,0.0,0.0,27,466,0.500005,False,AMD260327C00280000,0.06,-0.31,27,73.2,0,
META,2026-03-26T11:04:02+00:00,2026-03-30,3,put,520.0,14.4019,594.89,0.09,0.0,0.0,3,76,0.250007,False,META260330P00520000,0.04,-0.29,27,62.0,0,
NFLX,2026-03-26T11:04:02+00:00,2026-03-27,0,put,83.0,11.1807,92.28,0.03,0.0,0.0,9,0,0.250007,False,NFLX260327P00083000,0.0,-0.31,27,63.0,0,
NVDA,2026-03-26T11:04:02+00:00,2026-03-30,3,call,205.0,14.7302,178.68,0.01,0.0,0.0,27,0,0.250007,False,NVDA260330C00205000,0.0,-0.28,27,64.1,0,
AMD,2026-03-26T11:04:02+00:00,2026-03-27,0,call,315.0,43.0063,220.27,0.01,0.0,0.0,26,72,0.500005,False,AMD260327C00315000,0.36,-0.31,26,73.4,0,
AMZN,2026-03-26T11:04:02+00:00,2026-03-27,0,put,182.5,16.0055,211.71,0.02,0.0,0.0,13,0,0.500005,False,AMZN260327P00182500,0.0,-0.43,26,76.9,0,
META,2026-03-26T11:04:02+00:00,2026-03-30,3,call,725.0,21.8713,594.89,0.02,0.0,0.0,13,0,0.250007,False,META260330C00725000,0.0,-0.27,26,61.9,0,
META,2026-03-26T11:04:02+00:00,2026-03-30,3,put,510.0,16.6451,594.89,0.13,0.0,0.0,2,0,0.250007,False,META260330P00510000,0.0,-0.29,26,62.0,0,
NVDA,2026-03-26T11:04:02+00:00,2026-03-27,0,put,130.0,37.4461,178.68,0.01,0.0,0.0,26,4400,0.500005,False,NVDA260327P00130000,0.01,-0.38,26,89.4,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-27,0,call,710.0,8.0966,656.82,0.01,0.0,0.0,26,0,0.250007,False,SPY260327C00710000,0.0,-0.32,26,69.2,0,
GOOGL,2026-03-26T11:04:02+00:00,2026-03-27,0,call,350.0,20.3039,290.93,0.01,0.0,0.0,25,0,0.500005,False,GOOGL260327C00350000,0.0,-0.28,25,80.2,0,
GOOGL,2026-03-26T11:04:02+00:00,2026-03-27,0,call,450.0,54.6764,290.93,0.05,0.0,0.0,5,0,0.500005,False,GOOGL260327C00450000,0.0,-0.29,25,80.8,0,
NVDA,2026-03-26T11:04:02+00:00,2026-03-27,0,call,225.0,25.9234,178.68,0.01,0.0,0.0,25,0,0.500005,False,NVDA260327C00225000,0.0,-0.28,25,88.4,0,
NVDA,2026-03-26T11:04:02+00:00,2026-03-30,3,put,115.0,55.3739,178.68,0.01,0.0,0.0,25,0,0.500005,False,NVDA260330P00115000,0.0,-0.38,25,89.8,0,
AAPL,2026-03-26T11:04:02+00:00,2026-03-27,0,call,285.0,12.8177,252.62,0.01,0.0,0.0,24,0,0.250007,False,AAPL260327C00285000,0.0,-0.32,24,57.9,0,
COIN,2026-03-26T11:04:02+00:00,2026-04-02,6,call,300.0,65.6543,181.1,0.02,0.0,0.0,12,0,0.500005,False,COIN260402C00300000,0.0,-0.34,24,79.4,0,
META,2026-03-26T11:04:02+00:00,2026-03-30,3,call,670.0,12.6259,594.89,0.06,0.0,0.0,4,0,0.250007,False,META260330C00670000,0.0,-0.28,24,61.7,0,
MSFT,2026-03-26T11:04:02+00:00,2026-03-27,0,call,447.5,20.6069,371.04,0.04,0.0,0.0,6,0,0.500005,False,MSFT260327C00447500,0.0,-0.33,24,85.1,0,
NFLX,2026-03-26T11:04:02+00:00,2026-03-27,0,put,70.0,31.8286,92.28,0.01,0.0,0.0,24,803,0.500005,False,NFLX260327P00070000,0.03,-0.29,24,87.2,0,
NFLX,2026-03-26T11:04:02+00:00,2026-04-02,6,call,108.0,17.0351,92.28,0.02,0.0,0.0,12,0,0.250007,False,NFLX260402C00108000,0.0,-0.31,24,63.3,0,
COIN,2026-03-26T11:04:02+00:00,2026-03-27,0,put,140.0,29.3571,181.1,0.02,0.0,0.0,11,0,0.500005,False,COIN260327P00140000,0.0,-0.38,22,78.7,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,920.0,54.6504,594.89,0.11,0.0,0.0,2,0,0.500005,False,META260327C00920000,0.0,-0.28,22,83.1,0,
NFLX,2026-03-26T11:04:02+00:00,2026-03-27,0,put,78.0,18.3077,92.28,0.01,0.0,0.0,22,0,0.500005,False,NFLX260327P00078000,0.0,-0.3,22,87.4,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-27,0,call,730.0,11.1416,656.82,0.01,0.0,0.0,22,4507,0.250007,False,SPY260327C00730000,0.0,-0.32,22,69.8,0,
AMD,2026-03-26T11:04:02+00:00,2026-03-27,0,put,100.0,120.27,220.27,0.01,0.0,0.0,21,0,0.500005,False,AMD260327P00100000,0.0,-0.41,21,74.0,0,
COIN,2026-03-26T11:04:02+00:00,2026-03-27,0,put,105.0,72.4762,181.1,0.01,0.0,0.0,21,0,0.500005,False,COIN260327P00105000,0.0,-0.36,21,78.4,0,
COIN,2026-03-26T11:04:02+00:00,2026-04-02,6,call,265.0,46.328,181.1,0.03,0.0,0.0,7,0,0.500005,False,COIN260402C00265000,0.0,-0.34,21,79.2,0,
GOOGL,2026-03-26T11:04:02+00:00,2026-03-27,0,put,135.0,115.5037,290.93,0.21,0.0,0.0,1,0,0.500005,False,GOOGL260327P00135000,0.0,-0.35,21,80.9,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,855.0,43.724,594.89,0.21,0.0,0.0,1,0,0.500005,False,META260327C00855000,0.0,-0.28,21,82.8,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,put,430.0,38.3465,594.89,0.21,0.0,0.0,1,0,0.500005,False,META260327P00430000,0.0,-0.29,21,84.4,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,put,505.0,17.8,594.89,0.03,0.0,0.0,7,242,0.500005,False,META260327P00505000,0.03,-0.29,21,84.7,0,
NFLX,2026-03-26T11:04:02+00:00,2026-03-27,0,call,114.0,23.5371,92.28,0.03,0.0,0.0,7,0,0.500005,False,NFLX260327C00114000,0.0,-0.32,21,86.5,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-26,0,call,625.0,6.3251,587.82,0.01,0.0,0.0,21,0,0.250007,False,QQQ260326C00625000,0.0,-0.37,21,65.2,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-27,0,call,720.0,9.6191,656.82,0.01,0.0,0.0,21,0,0.250007,False,SPY260327C00720000,0.0,-0.32,21,69.5,0,
AMD,2026-03-26T11:04:02+00:00,2026-04-02,6,put,80.0,175.3375,220.27,0.02,0.0,0.0,10,0,0.500005,False,AMD260402P00080000,0.0,-0.41,20,75.5,0,
AMZN,2026-03-26T11:04:02+00:00,2026-03-27,0,put,160.0,32.3188,211.71,0.02,0.0,0.0,10,0,0.500005,False,AMZN260327P00160000,0.0,-0.43,20,76.7,0,
AMZN,2026-03-26T11:04:02+00:00,2026-03-30,3,put,165.0,28.3091,211.71,0.01,0.0,0.0,20,0,0.500005,False,AMZN260330P00165000,0.0,-0.42,20,77.0,0,
AMZN,2026-03-26T11:04:02+00:00,2026-03-30,3,put,170.0,24.5353,211.71,0.01,0.0,0.0,20,0,0.500005,False,AMZN260330P00170000,0.0,-0.42,20,77.1,0,
AMZN,2026-03-26T11:04:02+00:00,2026-03-30,3,put,175.0,20.9771,211.71,0.01,0.0,0.0,20,0,0.250007,False,AMZN260330P00175000,0.0,-0.42,20,59.4,0,
COIN,2026-03-26T11:04:02+00:00,2026-04-02,6,call,295.0,62.8934,181.1,0.02,0.0,0.0,10,0,0.500005,False,COIN260402C00295000,0.0,-0.34,20,79.4,0,
GOOGL,2026-03-26T11:04:02+00:00,2026-03-30,3,call,335.0,15.148,290.93,0.01,0.0,0.0,20,0,0.250007,False,GOOGL260330C00335000,0.0,-0.28,20,60.6,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,662.5,11.3651,594.89,0.04,0.0,0.0,5,0,0.250007,False,META260327C00662500,0.0,-0.28,20,61.0,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,717.5,20.6105,594.89,0.04,0.0,0.0,5,0,0.500005,False,META260327C00717500,0.0,-0.28,20,82.0,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,722.5,21.451,594.89,0.04,0.0,0.0,5,0,0.500005,False,META260327C00722500,0.0,-0.28,20,82.0,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,727.5,22.2915,594.89,0.04,0.0,0.0,5,0,0.500005,False,META260327C00727500,0.0,-0.28,20,82.1,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,750.0,26.0737,594.89,0.01,0.0,0.0,20,0,0.500005,False,META260327C00750000,0.0,-0.27,20,82.3,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,870.0,46.2455,594.89,0.01,0.0,0.0,20,0,0.500005,False,META260327C00870000,0.0,-0.27,20,82.9,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,895.0,50.448,594.89,0.01,0.0,0.0,20,0,0.500005,False,META260327C00895000,0.0,-0.27,20,83.0,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,900.0,51.2885,594.89,0.01,0.0,0.0,20,0,0.500005,False,META260327C00900000,0.0,-0.27,20,83.0,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,put,470.0,26.5723,594.89,0.01,0.0,0.0,20,0,0.500005,False,META260327P00470000,0.0,-0.28,20,84.5,0,
MSFT,2026-03-26T11:04:02+00:00,2026-03-27,0,call,437.5,17.9118,371.04,0.01,0.0,0.0,20,0,0.500005,False,MSFT260327C00437500,0.0,-0.32,20,85.0,0,
MSFT,2026-03-26T11:04:02+00:00,2026-03-27,0,call,610.0,64.4028,371.04,0.01,0.0,0.0,20,0,0.500005,False,MSFT260327C00610000,0.0,-0.32,20,85.9,0,
NFLX,2026-03-26T11:04:02+00:00,2026-03-27,0,call,111.0,20.2861,92.28,0.01,0.0,0.0,20,0,0.500005,False,NFLX260327C00111000,0.0,-0.31,20,86.4,0,
NFLX,2026-03-26T11:04:02+00:00,2026-03-27,0,call,130.0,40.8756,92.28,0.05,0.0,0.0,4,0,0.500005,False,NFLX260327C00130000,0.0,-0.32,20,86.8,0,
NFLX,2026-03-26T11:04:02+00:00,2026-04-02,6,put,65.0,41.9692,92.28,0.01,0.0,0.0,20,0,0.500005,False,NFLX260402P00065000,0.0,-0.3,20,88.0,0,
NFLX,2026-03-26T11:04:02+00:00,2026-04-02,6,put,72.0,28.1667,92.28,0.02,0.0,0.0,10,0,0.500005,False,NFLX260402P00072000,0.0,-0.31,20,88.2,0,
NVDA,2026-03-26T11:04:02+00:00,2026-03-27,0,call,285.0,59.503,178.68,0.02,0.0,0.0,10,0,0.500005,False,NVDA260327C00285000,0.0,-0.29,20,88.7,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-26,0,call,715.0,8.8578,656.82,0.02,0.0,0.0,10,7,0.250007,False,SPY260326C00715000,1.43,-0.32,20,68.0,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,840.0,41.2026,594.89,0.01,0.0,0.0,19,0,0.500005,False,META260327C00840000,0.0,-0.27,19,82.7,0,
NVDA,2026-03-26T11:04:02+00:00,2026-03-27,0,call,207.5,16.1294,178.68,0.01,0.0,0.0,19,6655,0.500005,False,NVDA260327C00207500,0.0,-0.29,19,88.3,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-27,0,call,712.0,8.4011,656.82,0.01,0.0,0.0,19,0,0.250007,False,SPY260327C00712000,0.0,-0.32,19,69.3,0,
AAPL,2026-03-26T11:04:02+00:00,2026-03-27,0,call,290.0,14.7969,252.62,0.01,0.0,0.0,18,0,0.500005,False,AAPL260327C00290000,0.0,-0.32,18,72.0,0,
AMD,2026-03-26T11:04:02+00:00,2026-03-27,0,put,148.0,48.8311,220.27,0.01,0.0,0.0,18,393,0.500005,False,AMD260327P00148000,0.05,-0.41,18,74.3,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,830.0,39.5216,594.89,0.01,0.0,0.0,18,0,0.500005,False,META260327C00830000,0.0,-0.27,18,82.7,0,
MSFT,2026-03-26T11:04:02+00:00,2026-03-27,0,call,435.0,17.238,371.04,0.01,0.0,0.0,18,0,0.500005,False,MSFT260327C00435000,0.0,-0.32,18,85.0,0,
NVDA,2026-03-26T11:04:02+00:00,2026-03-27,0,call,310.0,73.4945,178.68,0.01,0.0,0.0,18,0,0.500005,False,NVDA260327C00310000,0.0,-0.29,18,88.8,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-27,0,call,735.0,11.9028,656.82,0.01,0.0,0.0,18,3680,0.250007,False,SPY260327C00735000,0.0,-0.32,18,69.8,0,
COIN,2026-03-26T11:04:02+00:00,2026-03-27,0,put,115.0,57.4783,181.1,0.01,0.0,0.0,17,0,0.500005,False,COIN260327P00115000,0.0,-0.37,17,78.5,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-27,0,call,727.0,10.6848,656.82,0.01,0.0,0.0,17,0,0.250007,False,SPY260327C00727000,0.0,-0.32,17,69.7,0,
AAPL,2026-03-26T11:04:02+00:00,2026-03-27,0,put,160.0,57.8875,252.62,0.08,0.0,0.0,2,0,0.500005,False,AAPL260327P00160000,0.0,-0.37,16,72.5,0,
AAPL,2026-03-26T11:04:02+00:00,2026-03-27,0,put,205.0,23.2293,252.62,0.01,0.0,0.0,16,0,0.500005,False,AAPL260327P00205000,0.0,-0.36,16,72.7,0,
AMD,2026-03-26T11:04:02+00:00,2026-03-27,0,put,85.0,159.1412,220.27,0.04,0.0,0.0,4,0,0.500005,False,AMD260327P00085000,0.0,-0.41,16,73.9,0,
AMD,2026-03-26T11:04:02+00:00,2026-04-02,6,put,85.0,159.1412,220.27,0.08,0.0,0.0,2,0,0.500005,False,AMD260402P00085000,0.0,-0.41,16,75.5,0,
COIN,2026-03-26T11:04:02+00:00,2026-03-27,0,call,320.0,76.698,181.1,0.16,0.0,0.0,1,0,0.500005,False,COIN260327C00320000,0.0,-0.35,16,78.1,0,
GOOGL,2026-03-26T11:04:02+00:00,2026-03-27,0,call,395.0,35.7715,290.93,0.04,0.0,0.0,4,0,0.500005,False,GOOGL260327C00395000,0.0,-0.29,16,80.5,0,
GOOGL,2026-03-26T11:04:02+00:00,2026-03-27,0,put,210.0,38.5381,290.93,0.01,0.0,0.0,16,0,0.500005,False,GOOGL260327P00210000,0.0,-0.34,16,81.3,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,put,420.0,41.6405,594.89,0.01,0.0,0.0,16,119,0.500005,False,META260327P00420000,0.13,-0.28,16,84.4,0,
NFLX,2026-03-26T11:04:02+00:00,2026-04-02,6,call,120.0,30.039,92.28,0.01,0.0,0.0,16,0,0.500005,False,NFLX260402C00120000,0.0,-0.31,16,87.5,0,
NFLX,2026-03-26T11:04:02+00:00,2026-04-02,6,put,77.0,19.8442,92.28,0.04,0.0,0.0,4,0,0.250007,False,NFLX260402P00077000,0.0,-0.31,16,63.6,0,
NFLX,2026-03-26T11:04:02+00:00,2026-04-02,6,put,78.0,18.3077,92.28,0.04,0.0,0.0,4,0,0.250007,False,NFLX260402P00078000,0.0,-0.31,16,63.7,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-27,0,call,716.0,9.0101,656.82,0.01,0.0,0.0,16,0,0.250007,False,SPY260327C00716000,0.0,-0.32,16,69.4,0,
AMD,2026-03-26T11:04:02+00:00,2026-03-27,0,put,80.0,175.3375,220.27,0.01,0.0,0.0,15,0,0.500005,False,AMD260327P00080000,0.0,-0.41,15,73.9,0,
AMD,2026-03-26T11:04:02+00:00,2026-04-02,6,call,300.0,36.1965,220.27,0.01,0.0,0.0,15,106,0.500005,False,AMD260402C00300000,0.14,-0.31,15,74.9,0,
AMD,2026-03-26T11:04:02+00:00,2026-04-02,6,put,125.0,76.216,220.27,0.03,0.0,0.0,5,0,0.500005,False,AMD260402P00125000,0.0,-0.41,15,75.7,0,
COIN,2026-03-26T11:04:02+00:00,2026-03-27,0,call,232.5,28.3821,181.1,0.01,0.0,0.0,15,0,0.500005,False,COIN260327C00232500,0.0,-0.34,15,77.4,0,
COIN,2026-03-26T11:04:02+00:00,2026-03-27,0,put,132.0,37.197,181.1,0.05,0.0,0.0,3,0,0.500005,False,COIN260327P00132000,0.0,-0.39,15,78.6,0,
COIN,2026-03-26T11:04:02+00:00,2026-04-02,6,call,275.0,51.8498,181.1,0.15,0.0,0.0,1,247,0.500005,False,COIN260402C00275000,0.0,-0.35,15,79.3,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,657.5,10.5246,594.89,0.03,0.0,0.0,5,0,0.250007,False,META260327C00657500,0.0,-0.28,15,61.0,0,
MSFT,2026-03-26T11:04:02+00:00,2026-03-27,0,call,495.0,33.4088,371.04,0.03,0.0,0.0,5,0,0.500005,False,MSFT260327C00495000,0.0,-0.33,15,85.4,0,
NFLX,2026-03-26T11:04:02+00:00,2026-04-02,6,call,107.0,15.9515,92.28,0.03,0.0,0.0,5,0,0.250007,False,NFLX260402C00107000,0.0,-0.32,15,63.2,0,
NVDA,2026-03-26T11:04:02+00:00,2026-03-30,3,put,110.0,62.4364,178.68,0.05,0.0,0.0,3,821,0.500005,False,NVDA260330P00110000,0.0,-0.38,15,89.8,0,
AAPL,2026-03-26T11:04:02+00:00,2026-03-27,0,call,295.0,16.7762,252.62,0.01,0.0,0.0,14,0,0.500005,False,AAPL260327C00295000,0.0,-0.32,14,72.0,0,
AMD,2026-03-26T11:04:02+00:00,2026-03-27,0,put,110.0,100.2455,220.27,0.01,0.0,0.0,14,0,0.500005,False,AMD260327P00110000,0.0,-0.41,14,74.0,0,
COIN,2026-03-26T11:04:02+00:00,2026-03-27,0,put,45.0,302.4445,181.1,0.07,0.0,0.0,2,0,0.500005,False,COIN260327P00045000,0.0,-0.39,14,78.1,0,
GOOGL,2026-03-26T11:04:02+00:00,2026-03-27,0,put,195.0,49.1949,290.93,0.01,0.0,0.0,14,73,0.500005,False,GOOGL260327P00195000,0.19,-0.34,14,81.2,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,780.0,31.1167,594.89,0.14,0.0,0.0,1,0,0.500005,False,META260327C00780000,0.0,-0.28,14,82.4,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,880.0,47.9265,594.89,0.02,0.0,0.0,7,0,0.500005,False,META260327C00880000,0.0,-0.28,14,83.0,0,
META,2026-03-26T11:04:02+00:00,2026-03-30,3,call,685.0,15.1473,594.89,0.07,0.0,0.0,2,0,0.250007,False,META260330C00685000,0.0,-0.28,14,61.8,0,
NFLX,2026-03-26T11:04:02+00:00,2026-03-27,0,call,108.0,17.0351,92.28,0.01,0.0,0.0,14,0,0.500005,False,NFLX260327C00108000,0.0,-0.31,14,86.3,0,
AMD,2026-03-26T11:04:02+00:00,2026-03-27,0,put,125.0,76.216,220.27,0.01,0.0,0.0,13,0,0.500005,False,AMD260327P00125000,0.0,-0.41,13,74.1,0,
COIN,2026-03-26T11:04:02+00:00,2026-03-27,0,call,315.0,73.937,181.1,0.13,0.0,0.0,1,0,0.500005,False,COIN260327C00315000,0.0,-0.35,13,78.0,0,
GOOGL,2026-03-26T11:04:02+00:00,2026-03-27,0,call,390.0,34.0529,290.93,0.13,0.0,0.0,1,0,0.500005,False,GOOGL260327C00390000,0.0,-0.29,13,80.4,0,
META,2026-03-26T11:04:02+00:00,2026-03-30,3,call,655.0,10.1044,594.89,0.13,0.0,0.0,1,0,0.125009,False,META260330C00655000,0.0,-0.28,13,51.3,0,
AAPL,2026-03-26T11:04:02+00:00,2026-03-27,0,call,345.0,36.5688,252.62,0.06,0.0,0.0,2,0,0.500005,False,AAPL260327C00345000,0.0,-0.33,12,72.3,0,
AMD,2026-03-26T11:04:02+00:00,2026-03-27,0,call,320.0,45.2762,220.27,0.01,0.0,0.0,12,0,0.500005,False,AMD260327C00320000,0.0,-0.31,12,73.4,0,
COIN,2026-03-26T11:04:02+00:00,2026-03-27,0,call,300.0,65.6543,181.1,0.01,0.0,0.0,12,0,0.500005,False,COIN260327C00300000,0.0,-0.34,12,77.9,0,
COIN,2026-03-26T11:04:02+00:00,2026-03-27,0,put,130.0,39.3077,181.1,0.01,0.0,0.0,12,0,0.500005,False,COIN260327P00130000,0.0,-0.38,12,78.6,0,
GOOGL,2026-03-26T11:04:02+00:00,2026-03-27,0,put,175.0,66.2457,290.93,0.04,0.0,0.0,3,0,0.500005,False,GOOGL260327P00175000,0.0,-0.35,12,81.1,0,
MSFT,2026-03-26T11:04:02+00:00,2026-03-27,0,call,600.0,61.7076,371.04,0.03,0.0,0.0,4,0,0.500005,False,MSFT260327C00600000,0.0,-0.33,12,85.9,0,
MSFT,2026-03-26T11:04:02+00:00,2026-03-27,0,put,300.0,23.68,371.04,0.03,0.0,0.0,4,0,0.500005,False,MSFT260327P00300000,0.0,-0.34,12,86.1,0,
NFLX,2026-03-26T11:04:02+00:00,2026-04-02,6,call,110.0,19.2024,92.28,0.01,0.0,0.0,12,0,0.250007,False,NFLX260402C00110000,0.0,-0.31,12,63.3,0,
NFLX,2026-03-26T11:04:02+00:00,2026-04-02,6,put,76.0,21.4211,92.28,0.06,0.0,0.0,2,0,0.250007,False,NFLX260402P00076000,0.0,-0.32,12,63.6,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-27,0,call,721.0,9.7713,656.82,0.01,0.0,0.0,12,438,0.250007,False,SPY260327C00721000,0.03,-0.32,12,69.5,0,
AAPL,2026-03-26T11:04:02+00:00,2026-03-27,0,call,280.0,10.8384,252.62,0.01,0.0,0.0,11,7368,0.250007,False,AAPL260327C00280000,0.0,-0.32,11,57.9,0,
AMZN,2026-03-26T11:04:02+00:00,2026-03-27,0,put,165.0,28.3091,211.71,0.01,0.0,0.0,11,0,0.500005,False,AMZN260327P00165000,0.0,-0.43,11,76.7,0,
COIN,2026-03-26T11:04:02+00:00,2026-03-27,0,call,247.5,36.6648,181.1,0.01,0.0,0.0,11,0,0.500005,False,COIN260327C00247500,0.0,-0.34,11,77.6,0,
GOOGL,2026-03-26T11:04:02+00:00,2026-03-27,0,call,332.5,14.2887,290.93,0.01,0.0,0.0,11,487,0.500005,False,GOOGL260327C00332500,0.02,-0.28,11,80.0,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,put,410.0,45.0951,594.89,0.01,0.0,0.0,11,0,0.500005,False,META260327P00410000,0.0,-0.28,11,84.4,0,
NVDA,2026-03-26T11:04:02+00:00,2026-03-27,0,call,350.0,95.8809,178.68,0.01,0.0,0.0,11,0,0.500005,False,NVDA260327C00350000,0.0,-0.29,11,88.9,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-26,0,call,700.0,6.5741,656.82,0.01,0.0,0.0,11,696,0.250007,False,SPY260326C00700000,0.02,-0.32,11,67.6,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-27,0,call,698.0,6.2696,656.82,0.01,0.0,0.0,11,0,0.125009,False,SPY260327C00698000,0.0,-0.32,11,56.4,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-27,0,call,728.0,10.8371,656.82,0.11,0.0,0.0,1,0,0.250007,False,SPY260327C00728000,0.0,-0.32,11,69.7,0,
AAPL,2026-03-26T11:04:02+00:00,2026-03-27,0,put,145.0,74.2207,252.62,0.05,0.0,0.0,2,0,0.500005,False,AAPL260327P00145000,0.0,-0.37,10,72.4,0,
AAPL,2026-03-26T11:04:02+00:00,2026-03-27,0,put,215.0,17.4977,252.62,0.01,0.0,0.0,10,0,0.500005,False,AAPL260327P00215000,0.0,-0.36,10,72.8,0,
AAPL,2026-03-26T11:04:02+00:00,2026-03-30,3,put,180.0,40.3444,252.62,0.1,0.0,0.0,1,0,0.500005,False,AAPL260330P00180000,0.0,-0.37,10,72.9,0,
AMD,2026-03-26T11:04:02+00:00,2026-03-27,0,call,310.0,40.7364,220.27,0.01,0.0,0.0,10,102,0.500005,False,AMD260327C00310000,0.1,-0.32,10,73.4,0,
AMD,2026-03-26T11:04:02+00:00,2026-03-27,0,put,60.0,267.1167,220.27,0.01,0.0,0.0,10,0,0.500005,False,AMD260327P00060000,0.0,-0.41,10,73.8,0,
AMD,2026-03-26T11:04:02+00:00,2026-04-02,6,call,340.0,54.356,220.27,0.01,0.0,0.0,10,18,0.500005,False,AMD260402C00340000,0.56,-0.32,10,75.1,0,
AMD,2026-03-26T11:04:02+00:00,2026-04-02,6,call,380.0,72.5155,220.27,0.01,0.0,0.0,10,0,0.500005,False,AMD260402C00380000,0.0,-0.32,10,75.2,0,
AMD,2026-03-26T11:04:02+00:00,2026-04-02,6,put,70.0,214.6714,220.27,0.05,0.0,0.0,2,0,0.500005,False,AMD260402P00070000,0.0,-0.41,10,75.4,0,
